relationship_id,component_id_a,component_name_a,component_id_b,component_name_b,relationship_group,relationship_class,relationship_subclass,mechanism,directionality,evidence_status,evidence_type,evidence_level,recommendation,confidence_level,requires_context
REL_0eaa2b4abeddc9,COMP_DDC56A4249E5,Ibuprofen,COMP_430EB7DE720D,inositol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_be7b1b79163f53,COMP_DDC56A4249E5,Ibuprofen,COMP_083D6A6B4B99,Piroxicam,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_b67d673db1826d,COMP_9FA62B7E567C,citrulline,COMP_DDC56A4249E5,Ibuprofen,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_7ee2233b2e4ec2,COMP_DDC56A4249E5,Ibuprofen,COMP_19D9B817C2B7,Terazosin,INTERACCION_VALIDADA,INEFICAZ,reduce_eficacia_terapeutica,reduccion_eficacia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_eficacia,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_d6ddc84c6b900e,COMP_4F582819D2E9,caffeine,COMP_A9136ADF22F7,Folic Acid,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_84935276665572,COMP_4F582819D2E9,caffeine,COMP_8898CFB27A9E,Cannabidiol,INTERACCION_VALIDADA,ANULACION,interferencia_excrecion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_combinacion_o_validar_indicacion,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_938cdad3136c2f,COMP_F64AC3CDE665,Chlorzoxazone,COMP_DDC56A4249E5,Ibuprofen,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_f8e3f0f65bea62,COMP_FBAB1F08FFC3,Sildenafil,COMP_8898CFB27A9E,Cannabidiol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_2b269ada38e25e,COMP_A9136ADF22F7,Folic Acid,COMP_8898CFB27A9E,Cannabidiol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_38d78256bd370c,COMP_DDC56A4249E5,Ibuprofen,COMP_87830EC94B25,potassium bicarbonate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_e6c119a045d934,COMP_DDC56A4249E5,Ibuprofen,COMP_927588D27E64,dexpanthenol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_2241871e37e901,COMP_DDC56A4249E5,Ibuprofen,COMP_EF944BAE2602,magnesium hydroxide,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_73942f141f481d,COMP_DDC56A4249E5,Ibuprofen,COMP_D022F9B54612,potassium phosphate,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_414e7ffb07f500,COMP_DDC56A4249E5,Ibuprofen,COMP_2AC11FDDB0D2,potassium hydroxide,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_d9e31dad4c6a83,COMP_78F37B4F18A6,fish oils,COMP_DDC56A4249E5,Ibuprofen,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,hiperpotasemia,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_2f2dfac67f1d91,COMP_DDC56A4249E5,Ibuprofen,COMP_F2F0C67E823A,N-Acetyl Tyrosine,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_1a242ce1f2213b,COMP_07249C028641,Diclofenac,COMP_74AC5BE900AC,melatonin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_e3e5c08b86e487,COMP_DDC56A4249E5,Ibuprofen,COMP_EFF1AE308675,chromic chloride,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_1f9b5e602626f7,COMP_5C76A77D0978,Indomethacin,COMP_74AC5BE900AC,melatonin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_9545e87c44fab8,COMP_90AF93FFA118,Naproxen,COMP_FBAB1F08FFC3,Sildenafil,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_85b7382ad9a0fe,COMP_A9136ADF22F7,Folic Acid,COMP_90AF93FFA118,Naproxen,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_f1ed8106862602,COMP_90AF93FFA118,Naproxen,COMP_8898CFB27A9E,Cannabidiol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_0a6c16a9746bcf,COMP_74A0D7A91DD6,Aminophylline,COMP_74AC5BE900AC,melatonin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_8316c719c1ade0,COMP_74AC5BE900AC,melatonin,COMP_EE8B9802BAD1,quercetin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_80de726b1eab8b,COMP_4F582819D2E9,caffeine,COMP_07249C028641,Diclofenac,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_eb4b86904ac85f,COMP_07249C028641,Diclofenac,COMP_FBAB1F08FFC3,Sildenafil,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_2109eb13884cb9,COMP_07249C028641,Diclofenac,COMP_A9136ADF22F7,Folic Acid,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_73fc22b6437ed7,COMP_74AC5BE900AC,melatonin,COMP_77DD0D7D086D,L-Tryptophan,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,otro,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_c3c44dd51d0ddf,COMP_07249C028641,Diclofenac,COMP_8898CFB27A9E,Cannabidiol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_4a50ab01319d34,COMP_0987F386BB65,Carnitine,COMP_74AC5BE900AC,melatonin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_4728562e2ab494,COMP_9FA62B7E567C,citrulline,COMP_74AC5BE900AC,melatonin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_b2a46cac60f00b,COMP_5C76A77D0978,Indomethacin,COMP_FBAB1F08FFC3,Sildenafil,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_a09be07fdd8e0c,COMP_F64AC3CDE665,Chlorzoxazone,COMP_74AC5BE900AC,melatonin,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,otro,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_80dc4279037a93,COMP_A9136ADF22F7,Folic Acid,COMP_5C76A77D0978,Indomethacin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_4815dab56d6821,COMP_5C76A77D0978,Indomethacin,COMP_8898CFB27A9E,Cannabidiol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_329d7a1fe140ea,COMP_63F6F6FCAA5F,Doxylamine,COMP_74AC5BE900AC,melatonin,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,depresion_snc,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for one component,evitar_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_4a6e1cfc6b7ca3,COMP_C0B34BF63C02,Galantamine,COMP_FBAB1F08FFC3,Sildenafil,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_e357cfb7ca4f4f,COMP_C0B34BF63C02,Galantamine,COMP_8898CFB27A9E,Cannabidiol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_e574cc872bcac2,COMP_07249C028641,Diclofenac,COMP_90AF93FFA118,Naproxen,INTERACCION_VALIDADA,RIESGOSA,efecto_aditivo_peligroso,eventos_adversos,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_91c662c66eef11,COMP_74A0D7A91DD6,Aminophylline,COMP_4F582819D2E9,caffeine,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_513225eb4c5abc,COMP_74A0D7A91DD6,Aminophylline,COMP_FBAB1F08FFC3,Sildenafil,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_c94d45371995bb,COMP_74A0D7A91DD6,Aminophylline,COMP_8898CFB27A9E,Cannabidiol,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,concentracion_serica,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_95efe7976e9ce5,COMP_4F582819D2E9,caffeine,COMP_EE8B9802BAD1,quercetin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_5d0d71fe370eb7,COMP_EE8B9802BAD1,quercetin,COMP_FBAB1F08FFC3,Sildenafil,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,metabolismo,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
REL_a1abedea6ead48,COMP_A9136ADF22F7,Folic Acid,COMP_EE8B9802BAD1,quercetin,INTERACCION_VALIDADA,RIESGOSA,aumenta_concentracion,excrecion,bidireccional_o_contextual,validada_en_fuentes_estructuradas,direct_structured_interaction,DrugBank interaction + AACT evidence for both components,monitorear_o_consultar_profesional,media_alta_si_fuente_estructurada_y_componentes_mapeados,true
